x,y,impact_total,distance_to_nearest_blast,impact_B1,impact_B2
52.0,24.0,80.58141123242751,34.058772731852805,80.30482392390692,0.2765873085205954
52.0,25.0,82.0298176221004,33.301651610693426,81.73554484698042,0.2942727751199726
52.0,26.0,83.44703593551252,32.55764119219941,83.13416360037847,0.31287233513404217
52.0,27.0,84.8305950228587,31.827660925679098,84.49817782495153,0.3324171979071698
52.0,28.0,86.17805420468575,31.11269837220809,85.8251156953216,0.3529385093641576
52.0,29.0,87.4870105794812,30.4138126514911,87.11254332032937,0.37446725915182966
52.0,30.0,88.75510631251929,29.732137494637012,88.3580721299462,0.39703418257308953
52.0,31.0,89.98003587493945,29.068883707497267,89.55936621752772,0.4206696574117269
52.0,32.0,91.15955320180421,28.42534080710379,90.7141496060265,0.4454035957777183
52.0,33.0,92.2914787378277,27.80287754891569,91.82021340669219,0.47126533113551
52.0,34.0,93.37370633958535,27.202941017470888,92.87542283887385,0.498283500711507
52.0,35.0,94.40421000331139,26.627053911388696,93.87772407979976,0.5264859235116327
52.0,36.0,95.38105038786496,26.076809620810597,94.82515091364976,0.5558994742151918
52.0,37.0,96.3023811030957,25.553864678361276,95.71583114984854,0.5865499532471626
52.0,38.0,97.16645473466535,25.059928172283335,96.54799278129809,0.6184619533672652
52.0,39.0,97.97162857737872,24.596747752497688,97.31996985422816,0.6516587231505567
52.0,40.0,98.71637005024085,24.166091947189145,98.03020802247035,0.6861620277705044
52.0,41.0,99.39926176778376,23.769728648009426,98.6772697602523,0.7219920075314527
52.0,42.0,100.01900624368504,23.40939982143925,99.25983920905233,0.7591670346327152
52.0,43.0,100.57443020432822,23.08679276123039,99.77672663564721,0.7977035686810142
52.0,44.0,101.06448849171832,22.80350850198276,100.22687248021695,0.8376160115013687
52.0,45.0,101.4882675370584,22.561028345356956,100.60935097522987,0.8789165618285383
52.0,46.0,101.84498838830018,22.360679774997898,100.92337331780872,0.9216150704914606
52.0,47.0,102.13400927709435,22.20360331117452,101.16829038036282,0.965718896731526
52.0,48.0,102.35482771277061,22.090722034374522,101.34359494644887,1.0112327663217462
52.0,49.0,102.50708209325867,22.02271554554524,101.44892346108115,1.058158632177525
52.0,50.0,102.59055282520767,22.0,101.48405728703692,1.106495538170745
52.0,51.0,102.60516294795785,22.02271554554524,101.44892346108115,1.156239486876707
52.0,52.0,102.55097825844703,22.090722034374522,101.34359494644887,1.2073833119981576
52.0,53.0,102.42820693658447,22.20360331117452,101.16829038036282,1.2599165562216526
52.0,54.0,102.23719867307757,22.360679774997898,100.92337331780872,1.313825355268845
52.0,55.0,101.97844330413848,22.561028345356956,100.60935097522987,1.3690923289086128
52.0,56.0,101.65256895991203,22.80350850198276,100.22687248021695,1.425696479695083
52.0,57.0,101.26033973583857,23.08679276123039,99.77672663564721,1.4836131001913642
52.0,58.0,100.80265289848138,23.40939982143925,99.25983920905233,1.5428136894290574
52.0,59.0,100.28053563959159,23.769728648009426,98.6772697602523,1.6032658793392844
52.0,60.0,99.69514139434207,24.166091947189145,98.03020802247035,1.6649333718717327
52.0,61.0,99.0477457417225,24.596747752497688,97.31996985422816,1.7277758874943385
52.0,62.0,98.33974190703545,25.059928172283335,96.54799278129809,1.7917491257373568
52.0,63.0,97.57263588826044,25.553864678361276,95.71583114984854,1.8568047384119006
52.0,64.0,96.74804122974417,26.076809620810597,94.82515091364976,1.9228903160944102
52.0,65.0,95.86767346822502,26.627053911388696,93.87772407979976,1.98994938842526
52.0,66.0,94.93334427759547,27.202941017470888,92.87542283887385,2.057921438721628
52.0,67.0,93.94695534004433,27.80287754891569,91.82021340669219,2.1267419333521325
52.0,68.0,92.91049197229032,28.42534080710379,90.7141496060265,2.196342366263818
52.0,69.0,91.82601653651857,29.068883707497267,89.55936621752772,2.2666503189908447
52.0,70.0,90.6956616663553,29.732137494637012,88.3580721299462,2.3375895364091144
52.0,71.0,89.52162333876173,30.4138126514911,87.11254332032937,2.4090800184323617
52.0,72.0,88.3061538230946,31.11269837220809,85.8251156953216,2.481038127772998
52.0,73.0,87.05155453876749,31.827660925679098,84.49817782495153,2.553376713815969
52.0,74.0,85.76016885295452,32.55764119219941,83.13416360037847,2.6260052525760447
52.0,75.0,84.4343748496095,33.301651610693426,81.73554484698042,2.698830002629086
52.0,76.0,83.07657810073293,34.058772731852805,80.30482392390692,2.771754176826003
52.0,77.0,81.68920447030874,34.828149534535996,78.84452634079354,2.8446781295151986
52.0,78.0,80.27469298066092,35.608987629529715,77.35719342174566,2.9174995589152553
52.0,79.0,78.83548877015288,36.40054944640259,75.84537504595724,2.9901137241956413
52.0,80.0,77.37403617017597,37.20215047547655,74.31162249343691,3.062413676739057
52.0,81.0,75.89277192825952,38.01315561749642,72.75848142328357,3.1342905049759473
52.0,114.0,29.14213469505668,67.67569726275453,24.572284626571726,4.569850068484953
52.0,115.0,28.067120164916176,68.62215385719105,23.498852180565837,4.568267984350338
52.0,116.0,27.0202801516868,69.57010852370435,22.456755134189315,4.5635250174974855
52.0,117.0,26.001645733681574,70.51950084905593,21.446014720471563,4.555631013210012
52.0,125.0,18.853924719342785,78.16009211867653,14.471584450413602,4.382340268929185
52.0,126.0,18.08195160355563,79.12016177940993,13.734373636941775,4.347577966613854
52.0,196.0,0.5086330706800428,131.65485179058157,0.0632294749023245,0.4454035957777183
52.0,197.0,0.477798909076778,132.2800060477773,0.057129251665051145,0.4206696574117269
52.0,200.0,0.39490192860455914,134.18271125595876,0.04196341924040153,0.3529385093641576
52.0,202.0,0.34691644368176067,135.47324459095236,0.03404410854771847,0.31287233513404217
52.0,204.0,0.3041302318655848,136.7808466123821,0.027542923344989426,0.2765873085205954
53.0,9.0,57.66205037830806,46.06517122512408,57.55420502582877,0.10784535247928649
53.0,10.0,59.30722269537788,45.17742799230607,59.191283404395435,0.1159392909824461
53.0,11.0,60.95733887361573,44.294469180700204,60.83278446956467,0.12455440405106155
53.0,12.0,62.61024364485743,43.41658669218482,62.47652659753145,0.1337170473259723
53.0,13.0,64.26371807873038,42.5440947723653,64.12026373261925,0.14345434611113314
53.0,14.0,65.91548412299753,41.677331968349414,65.76168994884776,0.1537941741497654
53.0,15.0,67.5632094711885,40.8166632639171,67.39844434302448,0.16476512816402394
53.0,16.0,69.20451274545673,39.96248240537617,69.02811624749742,0.1763964979592968
53.0,17.0,70.83696898073212,39.11521443121589,70.64825074883001,0.18871823190211792
53.0,18.0,72.45811539440206,38.27531841800928,72.2563544968119,0.20176089759016377
53.0,19.0,74.06545742395865,37.44329045369811,73.84990178641459,0.21555563754405543
53.0,20.0,75.65647501331122,36.61966684720111,75.42634089354758,0.2301341197636544
53.0,21.0,77.22862912679305,35.805027579936315,76.98310064378668,0.2455284830063706
53.0,22.0,78.77936846829881,35.0,78.51759719163718,0.2617712766616272
53.0,23.0,80.30613638149157,34.20526275297414,80.02724098637745,0.2788953951141243
53.0,24.0,81.8063779056227,33.421549934136806,81.50944389911378,0.296934006508913
53.0,25.0,83.27754696022576,32.64965543462902,82.96162648437225,0.3159204758535166
53.0,26.0,84.71711363079173,31.89043743820395,84.38122534837535,0.33588828241637514
53.0,27.0,86.1225715265093,31.144823004794873,85.76570059510252,0.3568709314067911
53.0,28.0,87.49144518027852,30.4138126514911,87.11254332032937,0.3789018599491505
53.0,29.0,88.82129746047963,29.698484809834994,88.4192831230861,0.40201433739352094
53.0,30.0,90.10973696341298,29.0,89.68349560337734,0.42624136003565194
53.0,31.0,91.35442535492584,28.319604517012593,90.90280981457397,0.45161554035186263
53.0,32.0,92.55308462951143,27.65863337187866,92.07491563862331,0.4781689908881216
53.0,33.0,93.70350425511181,27.018512172212592,93.19757105213407,0.5059332029777391
53.0,34.0,94.80354817197802,26.40075756488817,94.26860925147966,0.5349389204983621
53.0,35.0,95.85116161424513,25.80697580112788,95.28594560532903,0.5652160089160913
53.0,36.0,96.84437772336139,25.238858928247925,96.24758440345884,0.5967933199025448
53.0,37.0,97.78132392317427,24.698178070456937,97.15162537132504,0.6296985518492323
53.0,38.0,98.66022802731493,24.186773244895647,97.99626992067246,0.6639581066424689
53.0,39.0,99.4794240505376,23.706539182259394,98.77982710743647,0.6995969431011295
53.0,40.0,100.23735769685297,23.259406699226016,99.5007192693345,0.7366384275184655
53.0,41.0,100.93259149864299,22.847319317591726,100.15748731685525,0.7751041817877342
53.0,42.0,101.56380958244833,22.47220505424423,100.74879565281896,0.8150139296293774
53.0,43.0,102.12982203877304,22.135943621178654,101.27343669729858,0.8563853414744604
53.0,44.0,102.6295688750436,21.840329667841555,101.73033499644863,0.8992338785949664
53.0,45.0,103.06212353278133,21.587033144922902,102.11855089567548,0.9435726371058484
53.0,46.0,103.42669595208734,21.37755832643195,102.437283759591,0.9894121924963394
53.0,47.0,103.72263516868429,21.213203435596427,102.68587472330577,1.036760445378525
53.0,48.0,103.94943143099835,21.095023109728988,102.8638089618291,1.0856224691692578
53.0,49.0,104.1067178270819,21.02379604162864,102.97071746663488,1.1360003604470095
53.0,50.0,104.19427141356005,21.0,103.0063783208124,1.18789309274764
53.0,51.0,104.21201384121726,21.02379604162864,102.97071746663488,1.2412963745823715
53.0,52.0,104.16001147430597,21.095023109728988,102.8638089618291,1.2962025124768841
53.0,53.0,104.03847500314815,21.213203435596427,102.68587472330577,1.3526002798423826
53.0,54.0,103.8477585520883,21.37755832643195,102.437283759591,1.410474792497304
53.0,55.0,103.58835828733743,21.587033144922902,102.11855089567548,1.4698073916619425
53.0,56.0,103.26091053169591,21.840329667841555,101.73033499644863,1.5305755352472816
53.0,57.0,102.86618939555237,22.135943621178654,101.27343669729858,1.5927526982537903
53.0,58.0,102.40510393590439,22.47220505424423,100.74879565281896,1.6563082830854345
53.0,59.0,101.87869485742395,22.847319317591726,100.15748731685525,1.7212075405686993
53.0,60.0,101.2881307717804,23.259406699226016,99.5007192693345,1.7874115024459123
53.0,61.0,100.63470403352285,23.706539182259394,98.77982710743647,1.8548769260863804
53.0,62.0,99.91982617280043,24.186773244895647,97.99626992067246,1.9235562521279608
53.0,63.0,99.14502294705049,24.698178070456937,97.15162537132504,1.9933975757254478
53.0,64.0,98.31192903549965,25.238858928247925,96.24758440345884,2.0643446320408025
53.0,65.0,97.42228240189277,25.80697580112788,95.28594560532903,2.1363367965637385
53.0,66.0,96.47791835227919,26.40075756488817,94.26860925147966,2.2093091007995342
53.0,67.0,95.48076331593867,27.018512172212592,93.19757105213407,2.283192263804607
53.0,68.0,94.43282837861233,27.65863337187866,92.07491563862331,2.357912739989011
53.0,69.0,93.33620259811357,28.319604517012593,90.90280981457397,2.4333927835396025
53.0,70.0,92.19304613312475,29.0,89.68349560337734,2.5095505297474183
53.0,71.0,91.00558321653534,29.698484809834994,88.4192831230861,2.586300093449236
53.0,72.0,89.77609500504505,30.4138126514911,87.11254332032937,2.663551684715692
53.0,74.0,87.20040842995479,31.89043743820395,84.38122534837535,2.819183081579446
53.0,75.0,85.85899155095281,32.64965543462902,82.96162648437225,2.897365066580567
53.0,76.0,84.48509768881569,33.421549934136806,81.50944389911378,2.975653789701908
53.0,77.0,83.08118326139811,34.20526275297414,80.02724098637745,3.0539422750206664
53.0,78.0,81.64971788672753,35.0,78.51759719163718,3.1321206950903444
53.0,79.0,80.19317724777731,35.805027579936315,76.98310064378668,3.210076603990626
53.0,80.0,78.71403607914974,36.61966684720111,75.42634089354758,3.2876951856021615
53.0,116.0,27.692853131012072,69.26037828369117,22.793619776824077,4.899233354187997
53.0,118.0,25.652517182699686,71.16881339463234,20.773598519541476,4.878918663158209
53.0,119.0,24.674893784936447,72.12489168102785,19.81115584173923,4.863737943197218
53.0,124.0,20.2054410116315,76.92203845452875,15.466386065776696,4.7390549458548055
53.0,125.0,19.393386840670743,77.88452991448301,14.688666798024256,4.704720042646486
53.0,128.0,17.11432580697697,80.77747210701756,12.530212302640091,4.584113504336882
53.0,199.0,0.44925331369510574,132.7742444904131,0.0472389763015848,0.40201433739352094
53.0,202.0,0.37044307277859523,134.7145129523913,0.03455479036222008,0.33588828241637514
53.0,203.0,0.34701204744255904,135.36986370680884,0.031091571589042386,0.3159204758535166
53.0,204.0,0.3248900900355175,136.02940858505562,0.027956083526604527,0.296934006508913
54.0,8.0,56.83080178791042,46.51881339845203,56.72325476263338,0.10754702527703665
54.0,9.0,58.49280953389574,45.617978911828175,58.377110863977265,0.11569866991847448
54.0,12.0,63.513265777674725,42.941821107167776,63.36981143156359,0.14345434611113314
54.0,13.0,65.19095131737492,42.05948168962618,65.03705060067719,0.1539007166977402
54.0,14.0,66.8669393024052,41.182520563948,66.7019458095817,0.16499349282349185
54.0,15.0,68.53886575269131,40.311288741492746,68.36210239906245,0.17676335362885426
54.0,16.0,70.20431695572466,39.44616584663204,70.01507523391669,0.18924172180796972
54.0,17.0,71.86083502710669,38.58756276314948,71.65837430053402,0.20246072657266226
54.0,18.0,73.50592376042258,37.73592452822641,73.28947059896416,0.21645316145842294
54.0,19.0,75.13705474862132,36.89173349139343,74.90580231183165,0.2312524367896715
54.0,20.0,76.75167375731618,36.05551275463989,76.50478123068062,0.24689252663556094
54.0,21.0,78.34720732872536,35.22782990761707,78.08379941862192,0.2634079101034414
54.0,22.0,79.92106959336077,34.40930106817051,79.6402360865258,0.2808335068349683
54.0,23.0,81.47066926505252,33.60059523282288,81.17146465846282,0.2992046065896921
54.0,24.0,82.99341679348322,32.802438933713454,82.67486000066043,0.3185567928227916
54.0,25.0,84.48673164710847,32.01562118716424,84.147805786921,0.3389258601874731
54.0,26.0,85.94804969816752,31.240998703626616,85.58770197224916,0.36034772591836617
54.0,27.0,87.37483068045569,30.479501308256342,86.99197234537571,0.38285833507997674
54.0,28.0,88.76456568964014,29.732137494637012,88.3580721299462,0.4064935596939393
54.0,29.0,90.11478469516756,29.0,89.68349560337734,0.43128909179021585
54.0,30.0,91.42306403223951,28.284271247461902,90.96578370177892,0.45728033046058547
54.0,31.0,92.68703384192698,27.586228448267445,92.20253157889937,0.4845022630276023
54.0,32.0,93.90438542726451,26.90724809414742,93.39139608678607,0.5129893404784474
54.0,33.0,95.07287849311113,26.248809496813376,94.5301031457603,0.5427753473508353
54.0,34.0,96.19034823769178,25.612496949731394,95.61645497139482,0.5738932662969636
54.0,35.0,97.25471226404278,25.0,96.64833712645138,0.6063751375913994
54.0,36.0,98.26397728007655,24.413111231467404,97.623725366187,0.6402519138895392
54.0,37.0,99.21624555665495,23.853720883753127,98.54069224607035,0.6755533105846065
54.0,38.0,100.10972111391517,23.323807579381203,99.39741346176227,0.7123076521528988
54.0,39.0,100.94271560712161,22.825424421026653,100.19217389220276,0.750541714918849
54.0,40.0,101.713653884522,22.360679774997898,100.92337331780872,0.7902805667132728
54.0,41.0,102.42107919105258,21.93171219946131,101.5895317871131,0.8315474039394758
54.0,42.0,103.06365799326746,21.540659228538015,102.18929460666477,0.8743633866026743
54.0,43.0,103.64018440254459,21.18962010041709,102.72143693064677,0.9187474718978184
54.0,44.0,104.14958417544209,20.8806130178211,103.18486792845266,0.9647162469894224
54.0,45.0,104.59091827202964,20.615528128088304,103.57863451037582,1.0122837616538183
54.0,46.0,104.96338595509074,20.396078054371138,103.90192459360152,1.0614613614892185
54.0,47.0,105.26632741526974,20.223748416156685,104.15406989283808,1.1122575224316626
54.0,48.0,105.49922590950965,20.09975124224178,104.33454822216454,1.164677687345106
54.0,49.0,105.66170940247892,20.024984394500787,104.44298529699769,1.2187241054812308
54.0,50.0,105.75355170310361,20.0,104.47915602747501,1.2743956756286008
54.0,52.0,105.72514042841992,20.09975124224178,104.33454822216454,1.390592206255382
54.0,53.0,105.60516676174745,20.223748416156685,104.15406989283808,1.4510968689093695
54.0,54.0,105.4151104073047,20.396078054371138,103.90192459360152,1.5131858137031717
54.0,55.0,105.1554735334973,20.615528128088304,103.57863451037582,1.5768390231214742
54.0,56.0,104.82690024200906,20.8806130178211,103.18486792845266,1.6420323135563946
54.0,57.0,104.43017415910008,21.18962010041709,102.72143693064677,1.7087372284532985
54.0,58.0,103.96621554875863,21.540659228538015,102.18929460666477,1.7769209420938479
54.0,59.0,103.43607796197674,21.93171219946131,101.5895317871131,1.8465461748636398
54.0,60.0,102.84094443863837,22.360679774997898,100.92337331780872,1.9175711208296506
54.0,61.0,102.18212328062802,22.825424421026653,100.19217389220276,1.98994938842526
54.0,62.0,101.46104341676951,23.323807579381203,99.39741346176227,2.063629955007248
54.0,63.0,100.67924938208085,23.853720883753127,98.54069224607035,2.1385571360105002
54.0,64.0,99.83839593556863,24.413111231467404,97.623725366187,2.2146705693816253
54.0,65.0,98.94024234237428,25.0,96.64833712645138,2.2919052159228888
54.0,66.0,97.98664634751724,25.612496949731394,95.61645497139482,2.3701913761224174
54.0,67.0,96.97955786974649,26.248809496813376,94.5301031457603,2.4494547239861872
54.0,68.0,95.9210124451076,26.90724809414742,93.39139608678607,2.5296163583215336
54.0,69.0,94.81312445075095,27.586228448267445,92.20253157889937,2.610592871851581
54.0,70.0,93.65808014024385,28.284271247461902,90.96578370177892,2.69229643846494
54.0,71.0,92.45813052220312,29.0,89.68349560337734,2.7746349188257815
54.0,72.0,91.21558411443256,29.732137494637012,88.3580721299462,2.857511984486365
54.0,74.0,88.61217845915253,31.240998703626616,85.58770197224916,3.02447648690337
54.0,75.0,87.25615748465418,32.01562118716424,84.147805786921,3.1083516977331875
54.0,76.0,85.86720142003225,32.802438933713454,82.67486000066043,3.192341419371812
54.0,77.0,84.44779554435385,33.60059523282288,81.17146465846282,3.276330885891029
54.0,78.0,83.00043835871628,34.40930106817051,79.6402360865258,3.3602022721904747
54.0,79.0,81.52763436264014,35.22782990761707,78.08379941862192,3.4438349440182225
54.0,80.0,80.03188695500565,36.05551275463989,76.50478123068062,3.5271057243250317
54.0,116.0,28.37551767920054,68.96375859826666,23.119521294853353,5.255996384347189
54.0,117.0,27.325855441968432,69.92138442565336,22.078950901718493,5.24690454024994
54.0,118.0,26.304820294490767,70.8801805866774,21.07061792052898,5.234202373961786
54.0,124.0,20.77167708532777,76.6550715869472,15.6875233290379,5.0841537562898695
54.0,125.0,19.94600286717218,77.62087348130012,14.898684287750456,5.047318579421723
54.0,127.0,18.37424429464113,79.55501241279521,13.410121374843147,4.964122919797983
54.0,201.0,0.4217842321724614,133.30416347586447,0.03892589709248467,0.38285833507997674
54.0,202.0,0.3953965781603795,133.9589489358587,0.03504885224201333,0.36034772591836617
55.0,7.0,55.93402640645908,47.01063709417264,55.82692532535978,0.10710108109929949
55.0,8.0,57.60974858747106,46.09772228646444,57.49444984342372,0.11529874404733821
55.0,9.0,59.294829294353946,45.18849411078001,59.17079135564588,0.1240379387080638
55.0,10.0,60.987199252888104,44.28317965096906,60.85385210033928,0.13334715254882343
55.0,11.0,62.684715549764675,43.382023926967726,62.54145975635001,0.14325579341467035
55.0,12.0,64.3851655964286,42.485291572496,64.23137142227884,0.1537941741497654
55.0,13.0,66.08627144791186,41.593268686170845,65.92127795508836,0.16499349282349185
55.0,14.0,67.78569446811626,40.70626487409524,67.60880865979634,0.17688580831992595
55.0,15.0,69.48104033105945,39.824615503479755,69.29153632000472,0.18950401105472553
55.0,16.0,71.16986434565929,38.948684188300895,70.96698255706859,0.20288178859070194
55.0,17.0,72.84967708971217,38.07886552931954,72.63262350377981,0.21705358593236548
55.0,18.0,74.51795033683263,37.21558813185679,74.28589577654196,0.23205456029066582
55.0,19.0,76.17212325827808,36.359317925395686,75.924202728156,0.24792053012207915
55.0,20.0,77.80960887979701,35.510561809129406,77.5449209615359,0.26468791826111343
55.0,21.0,79.42780077192204,34.66987164671943,79.14540708293968,0.28239368898235506
55.0,22.0,81.02407995049612,33.83784863137726,80.72300467164882,0.3010752788472996
55.0,23.0,82.59582196268182,33.015148038438355,82.27505144146932,0.32077052121250477
55.0,24.0,84.14040413227023,32.202484376209235,83.79888656797124,0.34151756429899405
55.0,25.0,85.65521293679355,31.400636936215164,85.2918581540451,0.3633547827484478
55.0,26.0,87.13765148775818,30.610455730027933,86.75133080513886,0.3863206826193203
55.0,27.0,88.58514708426979,29.832867780352597,88.17469328446394,0.41045379980585744
55.0,28.0,89.9951588094224,29.068883707497267,89.55936621752772,0.4357925918946849
55.0,29.0,91.36518513808137,28.319604517012593,90.90280981457397,0.4623753235074066
55.0,30.0,92.69277152411257,27.586228448267445,92.20253157889937,0.4902399452132019
55.0,31.0,93.97551793470132,26.870057685088806,93.45609396856858,0.5194239661327333
55.0,32.0,95.21108629917336,26.1725046566048,94.66112197877978,0.549964320393586
55.0,33.0,96.39720783967772,25.495097567963924,95.81531061203984,0.5818972276378835
55.0,34.0,97.53169025122251,24.839484696748443,96.91643220339817,0.61525804782434
55.0,35.0,98.61242469887041,24.20743687382041,97.96234356826058,0.6500811306098334
55.0,36.0,99.63739260040174,23.600847442411894,98.95099294076252,0.6863996596392188
55.0,37.0,100.60467216343886,23.021728866442675,99.88042667132243,0.7242454921164397
55.0,38.0,101.51244464689367,22.47220505424423,100.74879565281896,0.7636489940747191
55.0,39.0,102.35900031764683,21.95449840010015,101.5543614458383,0.804638871808534
55.0,40.0,103.14274407458986,21.470910553583888,102.29550207461504,0.8472419999748191
55.0,41.0,103.86220071355011,21.02379604162864,102.97071746663488,0.8914832469152237
55.0,42.0,104.51601980817067,20.615528128088304,103.57863451037582,0.9373852977948538
55.0,43.0,105.10298018352128,20.248456731316587,104.11801170732575,0.9849684761955372
55.0,44.0,105.62199396106297,19.924858845171276,104.58774339622013,1.034250564842837
55.0,45.0,106.07211015557043,19.6468827043885,104.98686352938483,1.0852466261855893
55.0,46.0,106.45251780671592,19.4164878389476,105.31454898313176,1.1379688235841539
55.0,47.0,106.76254863022949,19.235384061671343,105.5701223863308,1.192426243898695
55.0,48.0,107.00167917585382,19.1049731745428,105.75305445355272,1.2486247223010993
55.0,49.0,107.16953248169892,19.026297590440446,105.86296581153547,1.3065666701634453
55.0,50.0,107.26587921705321,19.0,105.89962831015146,1.366250906901752
55.0,51.0,107.29063830821133,19.026297590440446,105.86296581153547,1.4276724966758487
55.0,53.0,107.12581066357782,19.235384061671343,105.5701223863308,1.5556882772470253
55.0,54.0,106.93680141996859,19.4164878389476,105.31454898313176,1.6222524368368332
55.0,55.0,106.67735713869118,19.6468827043885,104.98686352938483,1.69049360930634
55.0,56.0,106.34812926417423,19.924858845171276,104.58774339622013,1.760385867954097
55.0,57.0,105.94991041247442,20.248456731316587,104.11801170732575,1.8318987051486706
55.0,58.0,105.48363143955243,20.615528128088304,103.57863451037582,1.9049969291766082
55.0,59.0,104.95035804003764,21.02379604162864,102.97071746663488,1.9796405734027644
55.0,60.0,104.35128689324279,21.470910553583888,102.29550207461504,2.05578481862774
55.0,61.0,103.6877413753359,21.95449840010015,101.5543614458383,2.133379929497604
55.0,62.0,102.96116685860446,22.47220505424423,100.74879565281896,2.2123712057854963
55.0,63.0,102.1731256206455,23.021728866442675,99.88042667132243,2.292698949323066
55.0,64.0,101.32529138807463,23.600847442411894,98.95099294076252,2.3742984473121145
55.0,65.0,100.41944354095388,24.20743687382041,97.96234356826058,2.457099972693302
55.0,66.0,99.45746100558763,24.839484696748443,96.91643220339817,2.5410288021894525
55.0,67.0,98.44131586461589,25.495097567963924,95.81531061203984,2.6260052525760447
55.0,68.0,97.37306671444091,26.1725046566048,94.66112197877978,2.7119447356611324
55.0,69.0,96.25485180094994,26.870057685088806,93.45609396856858,2.79875783238135
55.0,70.0,95.08888196523971,27.586228448267445,92.20253157889937,2.8863503863403457
55.0,71.0,93.87743343160494,28.319604517012593,90.90280981457397,2.9746236170309786
55.0,72.0,92.62284047042128,29.068883707497267,89.55936621752772,3.063474252893562
55.0,73.0,91.32748796873366,29.832867780352597,88.17469328446394,3.1527946842697157
55.0,74.0,89.99380394135422,30.610455730027933,86.75133080513886,3.2424731362153483
55.0,75.0,88.62425201508266,31.400636936215164,85.2918581540451,3.3323938610375596
55.0,76.0,87.22132391829057,32.202484376209235,83.79888656797124,3.422437350319325
55.0,77.0,85.78753200756263,33.015148038438355,82.27505144146932,3.5124805660933225
55.0,78.0,84.32540186237146,33.83784863137726,80.72300467164882,3.6023971907226384
55.0,79.0,82.83746497788194,34.66987164671943,79.14540708293968,3.692057894942247
55.0,88.0,68.69642382509771,42.485291572496,64.23137142227884,4.4650524028188725
55.0,115.0,30.161978938091767,67.72001181334805,24.521287167289735,5.640691770802032
55.0,117.0,28.004218962968906,69.6419413859206,22.37913075556624,5.625088207402667
55.0,118.0,26.968559234159258,70.60453243241541,21.35708873320577,5.6114705009534855
55.0,122.0,23.111567635378716,74.46475676452586,17.59259178924836,5.518975846130356
55.0,125.0,20.512359638815177,77.3692445355388,15.101243045724456,5.4111165930907195
55.0,126.0,19.700149858229402,78.33900688673555,14.331956192006361,5.368193666223042
55.0,202.0,0.42184605022614297,133.2066064427737,0.035525367606822705,0.3863206826193203
55.0,203.0,0.39531965646338724,133.86933928274988,0.031964873714939446,0.3633547827484478
56.0,8.0,58.35931005340378,45.69463863518345,58.23578643851307,0.12352361489071162
56.0,9.0,60.066629012944496,44.77722635447622,59.93374279029386,0.13288622265062983
56.0,10.0,61.781364524780045,43.86342439892262,61.63850501269853,0.14285951208151157
56.0,11.0,63.50134776339084,42.95346318982906,63.34787277454489,0.15347498884594873
56.0,12.0,65.22433938250381,42.04759208325728,65.0595742543398,0.16476512816402394
56.0,13.0,66.94803388845754,41.14608122288197,66.77127053482869,0.17676335362885426
56.0,14.0,68.67006436421269,40.24922359499622,68.48056035315797,0.18950401105472553
56.0,15.0,70.38800753337306,39.35733730830886,70.18498519626799,0.203022337105063
56.0,16.0,72.0993891516186,38.47076812334269,71.88203472916342,0.21735442245517864
56.0,17.0,73.80168971100808,37.589892258425,73.56915254175367,0.23253716925441598
56.0,18.0,75.49235044069744,36.71511950137164,75.24374219803342,0.24860824266402248
56.0,19.0,77.16877958575286,35.84689665786984,76.90317356949194,0.2656060162609181
56.0,20.0,78.82835894393065,34.9857113690718,78.5447894328171,0.2835695111135494
56.0,21.0,80.46845063855694,34.132096331752024,80.16591231020271,0.3025383283542293
56.0,22.0,82.08640410398854,33.28663395418648,81.76385152889563,0.3225525750929119
56.0,23.0,83.67956325857745,32.449961479175904,83.33591047503734,0.3436527835401081
56.0,24.0,85.24527383861329,31.622776601683793,84.87939401538154,0.36587982323175
56.0,25.0,86.78089086538793,30.805843601498726,86.39161605911173,0.3892748062762053
56.0,26.0,88.283786216327,30.0,87.86990723075373,0.4138789855732813
56.0,27.0,89.75135627007525,29.206163733020468,89.31162262408833,0.439733645986914
56.0,28.0,91.18102959451382,28.42534080710379,90.7141496060265,0.4668799884873234
56.0,29.0,92.5702746459378,27.65863337187866,92.07491563862331,0.49535900731449195
56.0,30.0,93.91660744703903,26.90724809414742,93.39139608678607,0.5252113602529505
56.0,31.0,95.21759921092762,26.1725046566048,94.66112197877978,0.5564772321478463
56.0,32.0,96.47088387819413,25.45584412271571,95.88168768636018,0.5891961918339519
56.0,33.0,97.67416553396242,24.758836806279895,97.05075849126989,0.6234070426925353
56.0,34.0,98.82522567201973,24.08318915758459,98.16607800492405,0.6591476670956792
56.0,35.0,99.92193027343195,23.430749027719962,99.2254754083885,0.6964548650434429
56.0,36.0,100.962236667563,22.80350850198276,100.22687248021695,0.7353641873460441
56.0,37.0,101.94420014411354,22.20360331117452,101.16829038036282,0.7759097637507196
56.0,38.0,102.86598028567677,21.633307652783937,102.0478561592159,0.8181241264608787
56.0,39.0,103.72584699137231,21.095023109728988,102.8638089618291,0.8620380295432074
56.0,40.0,104.52218616335881,20.591260281974,103.61450589859237,0.9076802647664393
56.0,41.0,105.2535050294369,20.12461179749811,104.29842755497398,0.9550774744629085
56.0,42.0,105.91843707652743,19.697715603592208,104.91418311447657,1.0042539620508526
