node_id,mae_baseline,mae_csp,mae_delta,mae_improve_rate,mse_baseline,mse_csp,mse_delta,mse_improve_rate
678,0.80853856,0.8090621,-0.0005235672,-0.0006475476,1.0329173,1.0303121,0.0026051998,0.0025221766
549,0.8124564,0.8129879,-0.0005314946,-0.0006541823,1.0206785,1.0294373,-0.008758783,-0.008581334
581,0.7935748,0.79411775,-0.0005429387,-0.00068416825,1.0009314,1.0004389,0.0004924536,0.00049199536
91,0.79662615,0.7971729,-0.0005467534,-0.00068633625,1.0445625,1.0450851,-0.0005226135,-0.0005003181
855,0.80360967,0.8041594,-0.00054973364,-0.0006840804,1.0478233,1.0460196,0.0018037558,0.0017214313
753,0.8227392,0.82330084,-0.00056165457,-0.00068266416,1.0550822,1.0613931,-0.00631094,-0.005981467
0,0.81771713,0.81828135,-0.00056421757,-0.0006899911,1.0803111,1.0838348,-0.0035237074,-0.0032617527
102,0.81588054,0.8164505,-0.0005699396,-0.0006985577,1.0477753,1.0496684,-0.0018931627,-0.0018068404
387,0.8011688,0.80175585,-0.00058704615,-0.0007327371,0.98858595,0.9894188,-0.0008328557,-0.0008424717
741,0.83998436,0.8405834,-0.0005990267,-0.0007131403,1.107123,1.1160927,-0.008969665,-0.008101778
875,0.8301397,0.83074355,-0.00060385466,-0.0007274133,1.0935035,1.090085,0.0034184456,0.0031261407
318,0.78544563,0.78604984,-0.0006042123,-0.00076926046,0.9746505,0.97536564,-0.0007151365,-0.0007337364
769,0.84052503,0.84115326,-0.00062823296,-0.0007474292,1.1384764,1.1414334,-0.0029569864,-0.0025973192
845,0.7904426,0.79107994,-0.00063735247,-0.00080632354,0.9753357,0.97735596,-0.0020202398,-0.0020713275
178,0.8082103,0.8088526,-0.00064229965,-0.00079471845,1.0026324,1.0042305,-0.0015981197,-0.0015939239
740,0.81457853,0.81525266,-0.00067412853,-0.0008275795,1.0545356,1.0628344,-0.008298755,-0.007869582
215,0.8515338,0.8522108,-0.00067704916,-0.0007950937,1.1408434,1.1387776,0.0020657778,0.0018107462
436,0.80075395,0.8014449,-0.00069093704,-0.0008628581,0.9847142,0.9835599,0.0011543036,0.0011722218
51,0.78276557,0.7834595,-0.0006939173,-0.00088649435,0.9786171,0.98006946,-0.0014523864,-0.0014841212
367,0.76913136,0.7698474,-0.0007160306,-0.00093096006,0.93878263,0.93724376,0.0015388727,0.0016392216
382,0.8058711,0.80660015,-0.0007290244,-0.0009046414,1.0318868,1.0303533,0.0015335083,0.0014861206
642,0.7724879,0.7732252,-0.00073730946,-0.0009544609,0.97703904,0.9823478,-0.0053087473,-0.005433506
154,0.7793798,0.7801203,-0.0007405281,-0.00095015054,0.9690779,0.9690281,4.976988e-05,5.1357976e-05
630,0.7913538,0.7921129,-0.00075906515,-0.00095919817,1.0026491,1.0053822,-0.0027331114,-0.0027258904
772,0.77025265,0.771021,-0.0007683635,-0.0009975473,0.97841024,0.9793929,-0.0009826422,-0.0010043253
347,0.7986973,0.7994845,-0.00078719854,-0.0009856031,0.9824737,0.9810323,0.0014413595,0.0014670719
76,0.8096206,0.8104208,-0.00080019236,-0.0009883547,1.0242037,1.028118,-0.003914356,-0.0038218533
655,0.8092143,0.81003034,-0.0008160472,-0.0010084439,1.0339721,1.0343328,-0.0003606081,-0.00034876
477,0.7598097,0.7606413,-0.000831604,-0.0010944899,0.91858983,0.9233996,-0.004809797,-0.005236066
311,0.80221426,0.8030535,-0.0008392334,-0.0010461461,1.0482845,1.0500299,-0.0017453432,-0.0016649518
714,0.81429017,0.81514657,-0.00085639954,-0.001051713,1.0472188,1.0491194,-0.0019005537,-0.0018148583
291,0.7981855,0.79905707,-0.0008715391,-0.0010919004,1.0014174,1.0008332,0.0005842447,0.0005834178
351,0.8198987,0.8207949,-0.00089615583,-0.001093008,1.0464491,1.0486648,-0.002215743,-0.0021173921
307,0.82845736,0.82935506,-0.00089770555,-0.001083587,1.0516732,1.0525242,-0.0008510351,-0.00080922013
994,0.80018437,0.8010834,-0.00089901686,-0.0011235122,1.0029246,1.0086737,-0.0057491064,-0.0057323417
950,0.7599208,0.7608275,-0.00090670586,-0.0011931584,0.93226594,0.9323588,-9.286404e-05,-9.96111e-05
32,0.7841466,0.78506124,-0.0009146333,-0.001166406,0.9667007,0.9672389,-0.00053822994,-0.00055677
167,0.80656976,0.8074937,-0.0009239316,-0.0011455073,1.0213354,1.0225143,-0.0011789799,-0.0011543514
120,0.77884835,0.77977324,-0.0009248853,-0.0011875037,0.9853743,0.98500943,0.00036484003,0.0003702553
480,0.81612176,0.8170644,-0.00094264746,-0.0011550329,1.03736,1.0418955,-0.004535556,-0.0043722102
826,0.7878482,0.7888027,-0.0009545088,-0.001211539,0.9686105,0.9637442,0.004866302,0.005024003
66,0.7585297,0.75948536,-0.00095564127,-0.00125986,0.91308165,0.9181582,-0.0050765276,-0.005559774
701,0.7912601,0.7922166,-0.00095647573,-0.0012088006,0.99177366,0.99392927,-0.002155602,-0.0021734817
299,0.81663746,0.8175951,-0.0009576678,-0.0011726965,1.0904578,1.094555,-0.0040972233,-0.0037573425
767,0.84264684,0.8436063,-0.00095945597,-0.0011386217,1.1115426,1.1156737,-0.0041310787,-0.0037165277
415,0.7763655,0.777327,-0.0009614825,-0.0012384405,0.9646744,0.9654918,-0.0008173585,-0.0008472895
164,0.7806968,0.781664,-0.00096720457,-0.0012388991,0.97516984,0.97769064,-0.0025207996,-0.0025849852
175,0.8503099,0.8512782,-0.00096827745,-0.0011387347,1.1444458,1.1479516,-0.003505826,-0.0030633395
867,0.77757233,0.778547,-0.00097465515,-0.0012534591,0.9521535,0.9517421,0.00041139126,0.000432064
417,0.8567002,0.8576776,-0.000977397,-0.0011408856,1.1724598,1.1738065,-0.0013467073,-0.001148617
759,0.83330125,0.83428943,-0.0009881854,-0.0011858682,1.0950919,1.1035926,-0.008500695,-0.00776254
355,0.81321836,0.8142145,-0.0009961724,-0.0012249753,1.0678221,1.0687307,-0.0009086132,-0.00085090316
454,0.8664108,0.86743283,-0.0010220408,-0.0011796262,1.1679381,1.1708262,-0.0028880835,-0.0024728053
946,0.8287676,0.829792,-0.001024425,-0.0012360824,1.085618,1.0920231,-0.006405115,-0.0058999714
104,0.7866623,0.7876891,-0.0010268092,-0.0013052733,0.9773279,0.97805214,-0.00072425604,-0.0007410574
146,0.7702607,0.7713029,-0.0010421872,-0.0013530318,0.95065343,0.95097476,-0.00032132864,-0.0003380082
529,0.7824787,0.7835348,-0.0010561347,-0.0013497297,0.99237776,0.99334276,-0.0009649992,-0.00097241113
377,0.80397195,0.8050316,-0.0010596514,-0.0013180203,1.0229737,1.0202124,0.0027612448,0.0026992336
313,0.79841566,0.7994869,-0.0010712147,-0.0013416754,1.0152338,1.016992,-0.0017582178,-0.0017318354
524,0.75993556,0.76100767,-0.0010721087,-0.001410789,0.93979067,0.94748825,-0.0076975822,-0.008190742
561,0.83007586,0.83115834,-0.00108248,-0.0013040735,1.082528,1.0860834,-0.003555417,-0.003284365
742,0.77839255,0.7794939,-0.0011013746,-0.0014149346,0.95036894,0.9543098,-0.0039408803,-0.0041466844
383,0.823701,0.82480913,-0.00110811,-0.0013452817,1.0982425,1.0968243,0.0014182329,0.0012913658
62,0.8414606,0.8425762,-0.0011156201,-0.0013258139,1.1173502,1.122857,-0.005506754,-0.0049284045
628,0.81549627,0.8166308,-0.0011345148,-0.0013911956,1.0700667,1.069822,0.00024473667,0.00022871161
310,0.81370974,0.8148451,-0.0011353493,-0.0013952755,1.0688002,1.0691648,-0.000364542,-0.0003410759
89,0.82125074,0.82240164,-0.0011509061,-0.0014014065,1.0632675,1.0661274,-0.00285995,-0.0026897748
918,0.801054,0.8022108,-0.001156807,-0.0014441061,0.9872876,0.9909124,-0.0036247969,-0.00367147
716,0.8115933,0.8127513,-0.001157999,-0.0014268218,1.0440757,1.0417237,0.0023519993,0.0022527096
345,0.28337663,0.28453535,-0.0011587143,-0.004088955,0.2040963,0.19976781,0.0043284893,0.021208074
871,0.8102298,0.81140196,-0.001172185,-0.0014467315,1.0189831,1.0220312,-0.0030480623,-0.0029912784
187,0.82045054,0.8216511,-0.0012005568,-0.0014632896,1.0576168,1.0591424,-0.0015255213,-0.001442414
317,0.79624563,0.7974632,-0.0012175441,-0.0015291062,1.0290128,1.03266,-0.0036472082,-0.003544376
641,0.82608515,0.8273052,-0.0012200475,-0.0014769027,1.0800709,1.0786195,0.0014513731,0.0013437758
607,0.81484014,0.8160618,-0.0012216568,-0.0014992595,1.0626578,1.0682822,-0.0056244135,-0.0052927793
160,0.8023517,0.80357903,-0.0012273192,-0.0015296524,0.9917868,0.9956651,-0.0038782954,-0.0039104125
514,0.8209109,0.8221419,-0.0012310147,-0.0014995717,1.0592153,1.0658829,-0.006667614,-0.006294862
344,0.7659848,0.7672472,-0.0012624264,-0.0016481089,0.96332735,0.96708506,-0.0037577152,-0.0039007666
862,0.8503403,0.8516041,-0.0012637973,-0.0014862253,1.1195722,1.1216215,-0.002049327,-0.0018304554
942,0.80799013,0.8092645,-0.0012743473,-0.0015771817,1.0343356,1.0407938,-0.0064581633,-0.0062437793
644,0.8099852,0.81126726,-0.0012820363,-0.0015827897,1.0275334,1.0284017,-0.00086832047,-0.0008450533
201,0.8278601,0.8291635,-0.0013033748,-0.0015743901,1.0889621,1.0895268,-0.0005646944,-0.00051856204
122,0.80350876,0.80481565,-0.0013068914,-0.0016264806,1.0309474,1.0331188,-0.0021713972,-0.0021062153
206,0.799954,0.80127376,-0.001319766,-0.0016498024,1.0010629,1.0012864,-0.00022351742,-0.0002232801
991,0.8083742,0.80969787,-0.0013236403,-0.0016374104,1.0024877,1.0009099,0.001577735,0.0015738198
416,0.8290617,0.8304093,-0.0013476014,-0.0016254537,1.0861173,1.0902915,-0.0041742325,-0.0038432614
925,0.7894283,0.7907927,-0.0013644099,-0.0017283519,0.9994188,0.9994766,-5.7816505e-05,-5.7850128e-05
758,0.76989484,0.7712642,-0.0013693571,-0.0017786288,0.91279817,0.9162209,-0.0034227371,-0.0037497196
168,0.7908919,0.79230297,-0.0014110804,-0.0017841634,0.9835498,0.9857375,-0.0021877289,-0.0022243194
670,0.7725215,0.7739621,-0.0014405847,-0.0018647827,0.95257723,0.9514234,0.0011538267,0.0012112684
321,0.78642786,0.78787005,-0.001442194,-0.0018338541,0.98470896,0.9865499,-0.0018409491,-0.0018695362
334,0.79797107,0.7994159,-0.0014448166,-0.0018106127,1.0051839,1.0069664,-0.0017824173,-0.001773225
18,0.8382368,0.83969396,-0.0014571548,-0.0017383569,1.1039016,1.1083378,-0.0044361353,-0.0040185964
766,0.77436376,0.77582204,-0.0014582872,-0.001883207,0.97296804,0.97557765,-0.0026096106,-0.0026821133
770,0.79846513,0.79996455,-0.0014994144,-0.0018778709,1.0046711,1.0078778,-0.00320673,-0.0031918206
244,0.78600293,0.7875134,-0.0015104413,-0.0019216739,1.0126783,1.012183,0.0004953146,0.0004891135
881,0.8166884,0.8182013,-0.0015128851,-0.001852463,1.0323608,1.0328509,-0.0004900694,-0.00047470749
537,0.7844972,0.7860129,-0.0015156865,-0.0019320484,0.98373276,0.9863404,-0.0026076436,-0.0026507643
249,0.8139382,0.81548786,-0.0015496612,-0.0019039052,1.0186939,1.0243326,-0.0056387186,-0.005535243
374,0.82021505,0.82176864,-0.0015535951,-0.0018941314,1.0778801,1.0823517,-0.0044715405,-0.004148458
739,0.29619136,0.29777136,-0.0015799999,-0.005334389,0.22364028,0.21960947,0.004030809,0.018023627
205,0.79163635,0.7932459,-0.0016095638,-0.002033211,1.0010989,1.0001363,0.000962615,0.00096155837
331,0.79956824,0.8011778,-0.0016095638,-0.0020130412,0.9932297,0.99475527,-0.0015255809,-0.0015359799
805,0.7881602,0.7897783,-0.0016180873,-0.0020529928,1.0008026,1.0009775,-0.00017488003,-0.00017473978
972,0.7892278,0.79088336,-0.0016555786,-0.0020977196,0.99434733,0.9982365,-0.0038891435,-0.0039112526
722,0.8016489,0.8033228,-0.0016738772,-0.002088043,0.998374,0.9987633,-0.00038933754,-0.00038997162
286,0.81469804,0.8163871,-0.0016890764,-0.0020732547,1.0624279,1.0669044,-0.0044765472,-0.004213507
492,0.8324789,0.8342545,-0.0017756224,-0.0021329338,1.1177051,1.1245216,-0.0068165064,-0.0060986625
31,0.7911535,0.7929475,-0.0017939806,-0.0022675507,0.99654746,1.0015751,-0.005027652,-0.0050450703
541,0.82099956,0.8227977,-0.0017981529,-0.0021901997,1.0735896,1.0763549,-0.002765298,-0.0025757495
510,0.81739503,0.8191939,-0.0017988682,-0.002200733,1.0744298,1.0789675,-0.0045377016,-0.004223358
538,0.8194803,0.8212881,-0.0018078089,-0.002206043,1.0605692,1.0670927,-0.00652349,-0.006150933
664,0.78787565,0.7897077,-0.001832068,-0.0023253262,0.95730233,0.96043384,-0.0031315088,-0.0032711807
319,0.8076875,0.8095396,-0.0018520951,-0.0022930838,1.0111489,1.0177007,-0.0065517426,-0.006479503
749,0.7973282,0.7992062,-0.0018780231,-0.0023553954,1.0076137,1.0058169,0.0017967224,0.0017831462
119,0.83977455,0.8416607,-0.0018861294,-0.002245995,1.0736014,1.077377,-0.0037755966,-0.0035167583
124,0.74618834,0.7480923,-0.0019039512,-0.0025515691,0.89787316,0.9001354,-0.0022622347,-0.0025195482
326,0.77128375,0.7731879,-0.00190413,-0.0024687801,0.9361304,0.9421134,-0.005982995,-0.0063911984
556,0.80736,0.8092795,-0.001919508,-0.002377512,1.0218277,1.0257524,-0.0039247274,-0.0038408895
179,0.78071964,0.7827074,-0.0019877553,-0.0025460552,0.9798426,0.9811414,-0.0012987852,-0.0013255039
10,0.78082585,0.78287506,-0.0020492077,-0.0026244107,0.9678156,0.9699865,-0.0021709204,-0.0022431137
922,0.854049,0.8561718,-0.0021227598,-0.0024855246,1.1634514,1.1643583,-0.00090682507,-0.00077942666
720,0.8316102,0.83373326,-0.0021230578,-0.0025529482,1.0786086,1.0800166,-0.0014079809,-0.0013053678
909,0.7781647,0.7803016,-0.0021368861,-0.002746059,0.9849864,0.98734677,-0.002360344,-0.0023963214
674,0.8534637,0.85564744,-0.0021837354,-0.002558674,1.1706691,1.1724207,-0.0017516613,-0.0014962908
327,0.80891615,0.8111265,-0.002210319,-0.0027324453,1.0319413,1.0373242,-0.0053828955,-0.005216281
60,0.7618598,0.7640888,-0.002229035,-0.002925781,0.9063842,0.9091619,-0.0027776957,-0.0030645896
580,0.82568276,0.8279178,-0.002235055,-0.0027069172,1.0775279,1.0847504,-0.007222533,-0.006702874
127,0.81712794,0.81937313,-0.0022451878,-0.0027476575,1.0672293,1.0710508,-0.0038214922,-0.0035807602
597,0.8229128,0.8251641,-0.0022512674,-0.0027357303,1.0746777,1.0823331,-0.007655382,-0.0071234214
685,0.804734,0.8070322,-0.002298236,-0.002855895,1.0472242,1.0521653,-0.004941106,-0.004718289
92,0.80185694,0.80416626,-0.0023093224,-0.0028799681,1.0240821,1.0328162,-0.008734107,-0.008528718
107,0.86618567,0.86855257,-0.0023669004,-0.0027325556,1.1946669,1.1975621,-0.002895236,-0.0024234673
232,0.78289074,0.78528553,-0.0023947954,-0.0030589139,0.9698247,0.9807013,-0.010876656,-0.011215074
695,0.80226785,0.8046812,-0.0024133325,-0.0030081382,0.99738324,0.99718887,0.00019437075,0.0001948807
342,0.80325145,0.8056699,-0.0024184585,-0.0030108362,1.0352077,1.0388048,-0.003597021,-0.0034746854
775,0.8106272,0.8130729,-0.0024456978,-0.0030170437,1.0320189,1.0400904,-0.008071542,-0.007821118
486,0.78825414,0.79070294,-0.0024487972,-0.0031066088,0.99096155,0.9913873,-0.00042575598,-0.00042963924
980,0.84277326,0.8452353,-0.0024620295,-0.0029213426,1.0954378,1.1018248,-0.0063869953,-0.0058305413
633,0.7646106,0.76710063,-0.0024900436,-0.0032566166,0.93639576,0.9482312,-0.011835456,-0.012639374
5,0.7688624,0.7713785,-0.0025160909,-0.0032724852,0.9509389,0.9525954,-0.0016565323,-0.0017419966
721,0.822557,0.8250849,-0.0025279522,-0.0030732853,1.0393465,1.0440042,-0.0046577454,-0.0044814176
527,0.81434286,0.81688064,-0.002537787,-0.0031163618,1.0808125,1.0913436,-0.010531187,-0.009743769
24,0.81307137,0.81562793,-0.0025565624,-0.003144327,1.0567547,1.0613967,-0.0046420097,-0.004392703
42,0.76644504,0.769061,-0.0026159883,-0.0034131452,0.91789836,0.9236817,-0.0057833195,-0.00630061
762,0.7910917,0.79372025,-0.0026285648,-0.0033227056,1.0192512,1.0249082,-0.0056569576,-0.005550111
214,0.78800523,0.79065835,-0.002653122,-0.0033668836,0.99355304,1.0015017,-0.007948637,-0.008000214
971,0.8022242,0.80489,-0.0026657581,-0.003322959,1.025741,1.0254737,0.00026726723,0.00026056016
386,0.80346096,0.8061331,-0.0026721358,-0.0033257818,1.0246072,1.0287461,-0.0041389465,-0.0040395446
900,0.80537206,0.80808485,-0.0027127862,-0.003368364,1.0366465,1.0411135,-0.0044670105,-0.0043090973
410,0.7836483,0.78639865,-0.0027503371,-0.0035096575,0.95633966,0.96267396,-0.006334305,-0.0066234884
979,0.82480335,0.8275574,-0.0027540326,-0.0033390173,1.0773342,1.0815525,-0.00421834,-0.0039155353
279,0.78845423,0.79123133,-0.0027770996,-0.0035222077,1.008003,1.0135356,-0.0055326223,-0.0054886965
647,0.81845146,0.82127696,-0.0028254986,-0.0034522493,1.0528486,1.0561677,-0.0033191442,-0.0031525372
583,0.29720896,0.30003524,-0.0028262734,-0.009509382,0.2339458,0.2300638,0.0038820058,0.01659361
421,0.7814188,0.78424954,-0.0028307438,-0.0036225694,1.0277039,1.029595,-0.0018911362,-0.0018401567
646,0.80238146,0.8052655,-0.0028840303,-0.0035943382,1.0262649,1.0316082,-0.005343318,-0.005206568
145,0.8203431,0.8232316,-0.0028885007,-0.0035210887,1.0176378,1.019088,-0.001450181,-0.0014250462
619,0.79263264,0.79557407,-0.0029414296,-0.003710962,1.0102496,1.0134897,-0.0032401085,-0.0032072356
821,0.8352524,0.838196,-0.0029435754,-0.0035241747,1.0903192,1.0907838,-0.0004646778,-0.00042618514
144,0.8289077,0.8318531,-0.0029453635,-0.003553307,1.0991657,1.1026739,-0.0035082102,-0.0031917028
690,0.8013587,0.8043179,-0.0029591918,-0.0036927182,1.0160111,1.0175008,-0.0014896393,-0.0014661644
601,0.7951543,0.79812425,-0.0029699802,-0.0037350995,0.99369514,0.9988449,-0.0051497817,-0.005182456
746,0.82105374,0.8240862,-0.003032446,-0.0036933585,1.0766449,1.0829067,-0.0062618256,-0.0058160545
26,0.7780295,0.781106,-0.0030764937,-0.003954212,0.94586974,0.9491655,-0.0032957792,-0.0034843902
507,0.7850004,0.78807974,-0.0030793548,-0.003922743,0.9933267,1.0006878,-0.007361114,-0.007410567
977,0.7980278,0.80112565,-0.0030978322,-0.00388186,0.98647344,0.9923062,-0.0058327317,-0.0059127104
41,0.814859,0.81798184,-0.0031228662,-0.0038324008,1.0599126,1.0693009,-0.009388328,-0.008857643
376,0.8204959,0.82371104,-0.0032151341,-0.0039185253,1.0621742,1.069475,-0.0073008537,-0.0068734996
988,0.7538947,0.75717115,-0.0032764673,-0.0043460545,0.90728605,0.91355556,-0.0062695146,-0.0069101853
734,0.86527574,0.868569,-0.0032932758,-0.003806042,1.1696537,1.173017,-0.003363371,-0.0028755271
555,0.79542637,0.7987716,-0.003345251,-0.0042056073,1.0204247,1.0252024,-0.00477767,-0.0046820403
675,0.82380986,0.8272389,-0.0034290552,-0.0041624354,1.0862013,1.0892771,-0.003075838,-0.0028317384
373,0.31143254,0.31490016,-0.0034676194,-0.011134416,0.22438459,0.21961324,0.004771352,0.02126417
676,0.8195731,0.8230478,-0.0034747124,-0.004239661,1.067904,1.0729898,-0.005085826,-0.004762437
552,0.8035174,0.80707127,-0.0035538673,-0.0044228877,1.023774,1.0342072,-0.010433197,-0.010190918
95,0.8275511,0.8311094,-0.003558278,-0.0042997682,1.0732372,1.0844011,-0.01116395,-0.010402127
653,0.789809,0.7933958,-0.0035868287,-0.004541388,0.9803946,0.9897184,-0.009323776,-0.0095102275
63,0.29967117,0.30325836,-0.0035871863,-0.011970408,0.23052742,0.22684911,0.003678307,0.01595605
314,0.7896104,0.79321367,-0.0036032796,-0.004563364,0.994202,1.0049533,-0.010751247,-0.010813947
870,0.82355005,0.82716423,-0.0036141872,-0.004388546,1.0830054,1.0893265,-0.0063210726,-0.0058366028
658,0.30590606,0.30954438,-0.0036383271,-0.01189361,0.21303213,0.20982455,0.0032075793,0.015056786
352,0.2979252,0.30160713,-0.003681928,-0.012358565,0.2109074,0.20621794,0.004689455,0.022234663
668,0.82170194,0.82538754,-0.0036855936,-0.004485317,1.0569924,1.0655625,-0.008570075,-0.008107982
738,0.29138353,0.29507115,-0.0036876202,-0.012655554,0.21418926,0.21232317,0.0018660873,0.008712329
920,0.8196164,0.8233067,-0.0036903024,-0.0045024753,1.0686672,1.073713,-0.0050457716,-0.004721556
564,0.77353823,0.7772718,-0.0037335753,-0.00482662,0.94149786,0.9486452,-0.007147312,-0.007591427
557,0.8058346,0.8096039,-0.0037693381,-0.0046775583,1.0377725,1.0487846,-0.011012077,-0.010611263
688,0.80439353,0.80817586,-0.003782332,-0.0047020917,1.0571558,1.0701218,-0.012965918,-0.012264906
923,0.81340796,0.81734824,-0.0039402843,-0.0048441673,1.0123057,1.0161713,-0.0038655996,-0.0038186088
308,0.8190299,0.82304835,-0.004018426,-0.0049063237,1.0133508,1.0255002,-0.012149334,-0.011989268
325,0.8041264,0.8084077,-0.004281342,-0.005324215,1.0345944,1.0468779,-0.012283444,-0.011872714
384,0.78214306,0.7865418,-0.004398763,-0.005623988,0.95897067,0.97297275,-0.014002085,-0.014601161
711,0.87467825,0.879081,-0.0044027567,-0.0050335727,1.2162033,1.2246118,-0.008408427,-0.006913669
543,0.76984835,0.77453405,-0.0046857,-0.006086523,0.9359968,0.95001715,-0.014020383,-0.014979093
361,0.79231125,0.7970707,-0.004759431,-0.0060070218,0.9818185,0.9953445,-0.013526022,-0.0137765
978,0.8194818,0.82435614,-0.0048743486,-0.0059480867,1.0607138,1.0703672,-0.009653449,-0.009100899
304,0.837757,0.8426459,-0.004888892,-0.0058356924,1.130284,1.1453719,-0.015087962,-0.013348824
593,0.78751016,0.792517,-0.0050068498,-0.0063578226,0.9913338,0.99972486,-0.008391082,-0.008464437
113,0.83878297,0.84407127,-0.005288303,-0.0063047335,1.0920206,1.1009415,-0.008920908,-0.008169175
626,0.77771395,0.7830178,-0.0053038597,-0.006819808,0.95975846,0.9738224,-0.014063954,-0.014653639
823,0.83059317,0.83590794,-0.0053147674,-0.006398761,1.0840068,1.098712,-0.014705181,-0.01356558
450,0.79072773,0.79661536,-0.0058876276,-0.007445834,0.96611977,0.9810395,-0.014919758,-0.015442969
96,0.79067576,0.7967912,-0.0061154366,-0.007734443,1.0270566,1.0428193,-0.015762687,-0.015347438
27,0.7727458,0.77914023,-0.006394446,-0.008274967,0.9730945,0.98294365,-0.009849131,-0.010121454
732,0.29417253,0.30090773,-0.0067352057,-0.022895427,0.21444711,0.21190631,0.002540797,0.011848128
808,0.8195139,0.82641214,-0.0068982244,-0.008417458,1.0577245,1.0726254,-0.014900923,-0.014087717
673,0.7812353,0.7886905,-0.0074552298,-0.009542874,0.9709956,0.98557675,-0.014581144,-0.015016694
976,0.7385628,0.7474996,-0.008936763,-0.012100207,0.86648756,0.88891107,-0.022423506,-0.025878623
